Gene names,Intensity NOT_BCellmemory,Intensity NOT_BCellnaive,Intensity NOT_BCellplasma,Intensity NOT_CD4TCellTcm,Intensity NOT_CD4TCellTem,Intensity NOT_CD4TCellTemra,Intensity NOT_CD4TCellTh1,Intensity NOT_CD4TCellTh17,Intensity NOT_CD4TCellTh2,Intensity NOT_CD4TCellmTregs,Intensity NOT_CD4TCellnTregs,Intensity NOT_CD4TCellnaive,Intensity NOT_CD8TCellTcm,Intensity NOT_CD8TCellTem,Intensity NOT_CD8TCellTemra,Intensity NOT_CD8TCellnaive,Intensity NOT_DendriticCD1c,Intensity NOT_DendriticCD304,Intensity NOT_Monocytesclassical,Intensity NOT_Monocytesintermediate,Intensity NOT_Monocytesnonclassical,Intensity NOT_NKCellsCD56bright,Intensity NOT_NKCellsCD56dim
SDHB,2874000000.0,1491700000.0,105934000.0,5813550000.0,6459400000.0,1589500000.0,3257650000.0,6452900000.0,5317150000.0,8303250000.0,4066050000.0,4910600000.0,10675500000.0,5693000000.0,6209100000.0,5402000000.0,3431150000.0,6258350000.0,1964050000.0,5963950000.0,7289500000.0,6794200000.0,4413800000.0
PAFAH1B1,2529550000.0,1011845000.0,110326500.0,5231850000.0,5257250000.0,1621950000.0,1335600000.0,4973000000.0,4533800000.0,4073250000.0,3740450000.0,3207650000.0,4333450000.0,3050250000.0,4079000000.0,3599450000.0,3738700000.0,4520000000.0,1764100000.0,4747750000.0,5061800000.0,3374450000.0,3306950000.0
OSBPL8,1569050000.0,935450000.0,11203850.0,3512350000.0,4293950000.0,728045000.0,1572400000.0,4505650000.0,3182200000.0,4348100000.0,1878250000.0,2328950000.0,3672550000.0,2019200000.0,2182850000.0,2487800000.0,3170300000.0,4366950000.0,841290000.0,2709300000.0,5383850000.0,2595100000.0,2168850000.0
EXOSC4,611330000.0,173475000.0,10591500.0,1025950000.0,823865000.0,145745000.0,319810000.0,902055000.0,829035000.0,1075360000.0,472450000.0,661425000.0,951985000.0,530505000.0,527865000.0,623275000.0,329915000.0,696165000.0,295480000.0,292135000.0,202265000.0,769965000.0,439605000.0
PLOD3,59017500.0,11531200.0,6464600.0,118440000.0,68472000.0,15968000.0,57944500.0,131020000.0,77938000.0,120330000.0,15536500.0,11072500.0,178140000.0,58640000.0,53950500.0,49081500.0,1121000000.0,1391800000.0,693820000.0,2045400000.0,3671100000.0,65184500.0,69282000.0
PARVB,40204500.0,11538750.0,34689000.0,166915500.0,83098000.0,183790000.0,167815000.0,84134500.0,44429500.0,717180000.0,107435000.0,0.0,31843000.0,24697350.0,85420000.0,11827250.0,443635000.0,606995000.0,645145000.0,1753250000.0,1016725000.0,119146000.0,100688000.0
VDAC2,6703000000.0,3904500000.0,433365000.0,14706500000.0,16442500000.0,3153100000.0,4249700000.0,15238500000.0,10514350000.0,15963500000.0,8411450000.0,8653600000.0,15399500000.0,8197650000.0,8592550000.0,9890650000.0,7981600000.0,13076000000.0,3226550000.0,8506700000.0,19902500000.0,13045000000.0,12449000000.0
FNBP1,36629500.0,10560000.0,3952000.0,175460000.0,214075000.0,34896000.0,28480500.0,151013000.0,143565000.0,87468000.0,93066500.0,62236000.0,90538450.0,74149000.0,95480500.0,125825000.0,90274000.0,79504500.0,14546000.0,124145000.0,76509500.0,136440000.0,165150000.0
COL6A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147570000.0,283480000.0,221905000.0,0.0,0.0
UNC119,63283500.0,22865500.0,0.0,50946500.0,65937500.0,10345700.0,18106050.0,37384500.0,34047000.0,47979000.0,16747500.0,23515000.0,10063000.0,26543000.0,60216500.0,25832600.0,183705000.0,421290000.0,14305500.0,182625000.0,633445000.0,25329500.0,41258500.0
CD22,4411000000.0,3133150000.0,21295500.0,10951000.0,0.0,12096000.0,3360700.0,0.0,0.0,38135000.0,7630000.0,2472950.0,1161700.0,4451600.0,0.0,3134300.0,331100000.0,226705500.0,3197700.0,34559000.0,25601500.0,24814850.0,15319000.0
GRIPAP1,1369250000.0,568940000.0,78756000.0,914640000.0,1350900000.0,402375000.0,341395000.0,1360900000.0,1198570000.0,1476300000.0,690620000.0,538045000.0,939895000.0,1018425000.0,1170750000.0,721675000.0,1665500000.0,2524600000.0,546590000.0,1998800000.0,1952150000.0,1018140000.0,1187200000.0
TRIM65,290320000.0,119910000.0,65493000.0,505010000.0,701630000.0,389620000.0,170785000.0,547340000.0,404540000.0,327700000.0,256670000.0,241835000.0,580580000.0,368865000.0,458370000.0,326535000.0,258850000.0,581070000.0,68208500.0,188585000.0,268460000.0,412740000.0,363790000.0
SLC27A4,121989500.0,24698500.0,2950000.0,509325000.0,406065000.0,79488500.0,152250000.0,528945000.0,263530000.0,572215000.0,92222000.0,168470000.0,741120000.0,427270000.0,425225000.0,382805000.0,363895000.0,659565000.0,101007000.0,470240000.0,852255000.0,403715000.0,332795000.0
WDR75,521500000.0,206700000.0,21504500.0,984300000.0,557125000.0,135905000.0,205555000.0,845610000.0,581040000.0,890315000.0,695170000.0,893975000.0,1053200000.0,605240000.0,396675000.0,866055000.0,345785000.0,519775000.0,131925000.0,342505000.0,335105000.0,665585000.0,158585000.0
CCDC90B,399395000.0,206205000.0,1305700.0,514600000.0,692195000.0,80940000.0,82247000.0,660325000.0,495495000.0,418970000.0,251800000.0,451315000.0,707580000.0,268370000.0,261615000.0,309260000.0,139230000.0,1224830000.0,210155000.0,163065000.0,303865000.0,225045000.0,193320000.0
HYPK,113480000.0,22131000.0,12291150.0,189320000.0,159360000.0,71496500.0,44929500.0,174725000.0,240480000.0,189500000.0,181615000.0,153025000.0,210160000.0,94021500.0,104784000.0,149895000.0,228625000.0,162200000.0,20472500.0,157465000.0,79350000.0,75031500.0,74208500.0
COA4,79325000.0,54622500.0,33173000.0,219775000.0,171795000.0,34183000.0,68266000.0,288935000.0,199360000.0,346535000.0,66224500.0,37567500.0,182550000.0,70355000.0,76933000.0,60595000.0,150675000.0,206355000.0,33846000.0,78183000.0,148315000.0,136470000.0,4667400.0
KDELR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51641000.0,120346500.0,17797050.0,0.0,0.0,0.0,12732000.0
CES1,59328000.0,26141000.0,2187200.0,245840000.0,247010000.0,95702000.0,39841000.0,277670000.0,267500000.0,56598500.0,53767850.0,80745500.0,197279500.0,8898700.0,65473500.0,69563500.0,8865850000.0,560275000.0,15806500000.0,27242500000.0,27837000000.0,799985000.0,48705500.0
COLGALT1,191715000.0,95659500.0,7075950.0,260000000.0,368860000.0,35332000.0,62018500.0,265585000.0,164009000.0,286935000.0,88345500.0,43201500.0,415540000.0,136149000.0,197025000.0,133250500.0,2305800000.0,638300000.0,1852100000.0,3807650000.0,7108550000.0,165720000.0,242870500.0
CCNK,227750000.0,103351000.0,3948250.0,460430000.0,539415000.0,102677500.0,174355000.0,528100000.0,460400000.0,874855000.0,369670000.0,352730000.0,922630000.0,362090000.0,272940000.0,377310000.0,379790000.0,628840000.0,53641000.0,451885000.0,512010000.0,533150000.0,375855000.0
MAN2A2,0.0,0.0,0.0,0.0,0.0,1184200.0,5704400.0,0.0,0.0,11028400.0,3567800.0,0.0,9882350.0,3418850.0,2190800.0,4049125.0,6032000.0,43976000.0,0.0,0.0,35524000.0,18619500.0,5582500.0
TTC37,787595000.0,342145000.0,18784500.0,2641150000.0,2463200000.0,479360000.0,607865000.0,2677200000.0,1656280000.0,1318500000.0,1336100000.0,2400100000.0,2286600000.0,1461400000.0,1433400000.0,1840850000.0,1710000000.0,3540300000.0,612430000.0,1957550000.0,2099100000.0,1384600000.0,812925000.0
MCTP1,0.0,0.0,2318700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24417000.0,0.0,0.0,8247500.0,6507000.0,20957500.0,0.0,20543500.0,0.0,8838500.0,0.0
DNMBP,115572000.0,48149500.0,0.0,2031150.0,8731500.0,27641000.0,5031450.0,0.0,7404500.0,29418500.0,14567150.0,9500450.0,16136500.0,16954500.0,54434500.0,20094500.0,29017500.0,139765000.0,62324000.0,97071000.0,255655000.0,49487500.0,70922000.0
PKHD1L1,4584250.0,51715000.0,8983700.0,23717000.0,0.0,62037000.0,601900.0,1489100.0,2420450.0,108092500.0,166640.0,21252000.0,455630000.0,11176000.0,33382000.0,12107000.0,35464000.0,60016000.0,22954500.0,360955000.0,19952000.0,88766500.0,23528500.0
CCDC186,10196250.0,8000350.0,1219100.0,20888000.0,133425000.0,24995600.0,8541075.0,53787000.0,29992000.0,57374500.0,34036000.0,16917000.0,42764500.0,51564500.0,51444500.0,7296200.0,28130000.0,1770650000.0,17896500.0,38190000.0,16598500.0,14164500.0,32246500.0
LACTB,1438050000.0,708695000.0,17465500.0,2532600000.0,2792700000.0,379385000.0,454570000.0,2305300000.0,1522090000.0,1282700000.0,484115000.0,1857450000.0,3328300000.0,1978250000.0,1594250000.0,2079000000.0,2766800000.0,819530000.0,1416250000.0,5854000000.0,12165000000.0,4154400000.0,1532650000.0
UBQLN4,372730000.0,91210000.0,15914000.0,695185000.0,862550000.0,142290000.0,145205000.0,874880000.0,748070000.0,343875000.0,191670000.0,355330000.0,714980000.0,671575000.0,362235000.0,582355000.0,263295000.0,290570000.0,83127500.0,212715000.0,97027000.0,393575000.0,119955000.0
SCP2,1729650000.0,558190000.0,179235000.0,3378900000.0,3718000000.0,1201600000.0,903690000.0,4253150000.0,3723350000.0,4096200000.0,1640500000.0,1254800000.0,3654700000.0,2979450000.0,3547250000.0,1874100000.0,6758300000.0,9174650000.0,3681350000.0,7441850000.0,8887550000.0,2217050000.0,3561150000.0
CTNNA1,26702500.0,0.0,905450.0,13510500.0,33921000.0,2054650.0,9041150.0,24959500.0,14979500.0,20905500.0,4916600.0,11484750.0,0.0,13341500.0,26359500.0,13129900.0,537800000.0,391280000.0,130191000.0,348325000.0,321980000.0,24373500.0,1280498600.0
TSC22D3,25898500.0,53701100.0,0.0,41464500.0,56518000.0,24158650.0,12994500.0,30113000.0,11734750.0,24123000.0,15085500.0,3741200.0,44209500.0,43395000.0,39411500.0,57814500.0,58846000.0,0.0,10451000.0,0.0,42865000.0,39841500.0,18086500.0
BOP1,787720000.0,342455000.0,78181000.0,1036650000.0,1043225000.0,588420000.0,358725000.0,1369600000.0,1017265000.0,2133050000.0,810430000.0,779465000.0,1327200000.0,886445000.0,611200000.0,1153550000.0,913190000.0,1816250000.0,84289000.0,384060000.0,637725000.0,2270350000.0,648575000.0
SLC4A1,22634500.0,18596500.0,325650000.0,10583100.0,48528000.0,0.0,23320000.0,23442000.0,18373500.0,17145500.0,0.0,0.0,43672000.0,24900500.0,10943050.0,17250000.0,11100750.0,5594500.0,6953950.0,61272500.0,103900000.0,23366000.0,7092000.0
CHRNG,1384000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22462000.0,74280000.0,30357500.0,0.0,0.0
FGA,298390000.0,69492500.0,8466500.0,103900500.0,345618500.0,2002300000.0,188090000.0,529620000.0,670905000.0,1212135000.0,2982300000.0,123375000.0,304670000.0,43085500.0,82109500.0,161480000.0,1108235000.0,695080000.0,666080000.0,4932900000.0,3295550000.0,91789500.0,33268000.0
AQR,1347000000.0,689975000.0,29640500.0,2595600000.0,3083700000.0,737570000.0,792755000.0,3047200000.0,2438500000.0,4144300000.0,2671500000.0,2537050000.0,4393750000.0,1866200000.0,2641100000.0,2407650000.0,2375350000.0,3108200000.0,553130000.0,3153700000.0,2773750000.0,3030150000.0,2110400000.0
RANBP9,69655500.0,27642500.0,1227050.0,167370000.0,189710000.0,63145000.0,103075000.0,144050000.0,182385000.0,450400000.0,193860000.0,151330000.0,404545000.0,239770000.0,265400000.0,133195000.0,252355000.0,372835000.0,59775000.0,207225000.0,717095000.0,212480000.0,204605000.0
TBC1D13,259105000.0,63318000.0,5313000.0,389505000.0,420200000.0,107499500.0,107010000.0,367710000.0,330060000.0,374050000.0,250295000.0,185820000.0,323145000.0,262070000.0,475585000.0,292520000.0,398560000.0,1687100000.0,215720000.0,799205000.0,915325000.0,381085000.0,311880000.0
IFI30,4467600000.0,1269850000.0,69113500.0,819150000.0,1315300000.0,444665000.0,248665000.0,680675000.0,924230000.0,824610000.0,418410000.0,294155000.0,644660000.0,931800000.0,1567550000.0,129882500.0,5861850000.0,119032500.0,10344950000.0,34076000000.0,37748500000.0,662305000.0,1392650000.0
SURF6,265645000.0,159980000.0,7897900.0,252540000.0,232310000.0,15308000.0,134615000.0,246915000.0,253955000.0,187805000.0,175900000.0,493630000.0,607550000.0,871485000.0,478470000.0,335735000.0,26367500.0,424675000.0,15600900.0,68689000.0,25351500.0,209940000.0,78179000.0
MDH2,35285500000.0,13634000000.0,1807600000.0,64191000000.0,69435500000.0,17404500000.0,17895500000.0,64283000000.0,50557500000.0,65015500000.0,40547000000.0,36711000000.0,67467000000.0,43014500000.0,42239000000.0,48356000000.0,29670500000.0,47309500000.0,15910500000.0,50919000000.0,52253000000.0,51074500000.0,38513500000.0
TRIM24,117247000.0,58925500.0,1249950.0,102123000.0,55693000.0,24888500.0,49800500.0,138727500.0,102846500.0,107829500.0,95871500.0,176370000.0,335975000.0,74560500.0,77399500.0,207435000.0,281655000.0,208320000.0,65501000.0,76806500.0,78569500.0,264595000.0,174575000.0
MYO5B,0.0,0.0,0.0,0.0,20270500.0,0.0,0.0,0.0,0.0,6269950.0,2463750.0,0.0,0.0,0.0,0.0,1801350.0,82353000.0,84536500.0,0.0,105594000.0,6459000.0,1828600.0,0.0
GP1BB,16603100.0,19312900.0,1190150.0,2378100.0,0.0,8236000.0,0.0,1972350.0,11651850.0,3662000.0,41504000.0,1261150.0,26740500.0,9835100.0,2944500.0,21675500.0,13912000.0,46360000.0,388365000.0,318415000.0,485320000.0,22421850.0,2075550.0
ITGB3,140255000.0,44931500.0,3466600.0,12121000.0,36000500.0,145575000.0,8687550.0,58431500.0,65947000.0,54214000.0,80717000.0,29718000.0,40287000.0,42539500.0,41078500.0,25039500.0,287525000.0,136841000.0,2312000000.0,8445450000.0,3019900000.0,45519000.0,22628500.0
TPP2,2515950000.0,822230000.0,507265000.0,7502650000.0,8718900000.0,1985950000.0,2431250000.0,10576500000.0,8148450000.0,8598000000.0,3823350000.0,8343650000.0,6017750000.0,4179650000.0,4466350000.0,5896350000.0,6241350000.0,8846550000.0,2431450000.0,6809150000.0,5533750000.0,7704100000.0,3683650000.0
VNN1,5023000.0,16145000.0,738550.0,53309300.0,22840000.0,7815700.0,3413250.0,15803500.0,46931000.0,2177750.0,1579930.0,26302000.0,8912000.0,2003300.0,6587000.0,0.0,67951500.0,4429800.0,80649000.0,184905000.0,166727500.0,15583500.0,0.0
RANBP1,95656000.0,27394500.0,26926000.0,24479000.0,17334500.0,58234000.0,13025950.0,57263000.0,66805000.0,127370000.0,46885500.0,26969000.0,67212500.0,75045000.0,50447500.0,62591000.0,274230000.0,127537500.0,0.0,0.0,0.0,41502000.0,12974500.0
PNPT1,1466800000.0,679060000.0,57345500.0,2865650000.0,2452900000.0,542685000.0,792430000.0,2669600000.0,1960400000.0,2870700000.0,1503800000.0,2116000000.0,4234500000.0,2547200000.0,2216300000.0,2746950000.0,1121930000.0,2224000000.0,513390000.0,1073530000.0,1538850000.0,2284700000.0,1119910000.0
PGLYRP2,10114150.0,23219150.0,13535500.0,237950000.0,930465000.0,4256950000.0,122815500.0,2316550000.0,2718500000.0,2737250000.0,4381800000.0,242511000.0,1677400000.0,107559500.0,121983000.0,123035000.0,2890650000.0,1703650000.0,99295500.0,3445700000.0,1983700000.0,618030000.0,583490000.0
RBM39,3293100000.0,1550400000.0,210210000.0,7120400000.0,7946500000.0,1938250000.0,1754350000.0,8378150000.0,6782650000.0,8340450000.0,4211650000.0,6129500000.0,7794700000.0,4487300000.0,5643900000.0,5395200000.0,4639150000.0,7783250000.0,888040000.0,3737200000.0,5999700000.0,7145550000.0,4877600000.0
TAPBPL,57132500.0,23584500.0,10159250.0,189320000.0,261070000.0,105142500.0,58474500.0,226380000.0,193164500.0,232445000.0,96750000.0,142580000.0,372980000.0,254735000.0,325235000.0,158705000.0,154650000.0,613030000.0,73925500.0,417310000.0,879445000.0,455265000.0,365790000.0
ATXN1L,104402000.0,8552200.0,2953350.0,1429000000.0,1071120000.0,2931450000.0,1525500.0,1763950000.0,1828250000.0,4275100.0,36554000.0,1547100000.0,715120000.0,770790000.0,1070140000.0,884235000.0,25872000.0,7805100.0,1348050.0,0.0,592825000.0,19516000.0,31339500.0
FOXK2,73461500.0,37420500.0,4809950.0,34784500.0,44292000.0,60619500.0,51835000.0,29585000.0,14224000.0,87743000.0,47029500.0,29463000.0,56183000.0,49243000.0,60488000.0,53082500.0,149145000.0,189645000.0,7892550.0,381955000.0,26906000.0,145435000.0,66637500.0
MYH10,16191500.0,30666700.0,23112000.0,89570000.0,81066000.0,184760000.0,20466650.0,148680000.0,131857000.0,1991850000.0,376020000.0,51271500.0,84010000.0,43038000.0,1744850000.0,37857500.0,946422000.0,59058500.0,1765350.0,222805000.0,76125000.0,24928000.0,20829550.0
PPP2CA,1538200000.0,587320000.0,94127000.0,4391250000.0,4134200000.0,1465900000.0,1820750000.0,4503950000.0,5388400000.0,4127800000.0,2434400000.0,2523050000.0,4365750000.0,3018550000.0,3519750000.0,2566400000.0,3220650000.0,6416050000.0,935275000.0,3166200000.0,3009150000.0,2934350000.0,3018100000.0
HINT2,1632550000.0,550865000.0,49329500.0,2270150000.0,2385400000.0,772555000.0,1236550000.0,2478200000.0,2298800000.0,1887650000.0,800090000.0,1207650000.0,2537150000.0,1623800000.0,1505080000.0,2103700000.0,1199500000.0,4407850000.0,475070000.0,1231000000.0,1814150000.0,1456300000.0,1541100000.0
AK3,2672100000.0,520750000.0,22938000.0,2935700000.0,3646000000.0,909620000.0,754915000.0,3474400000.0,1895900000.0,3308650000.0,3078800000.0,1559150000.0,4588150000.0,2788600000.0,2416600000.0,3674150000.0,1575200000.0,5445900000.0,975615000.0,1880550000.0,2056350000.0,2065050000.0,1933950000.0
UBA6,6656050000.0,2258300000.0,130440000.0,8399800000.0,10606900000.0,2229600000.0,2739300000.0,8342250000.0,5066950000.0,6582400000.0,5402950000.0,6608850000.0,9143050000.0,6180700000.0,5408700000.0,5555200000.0,4641650000.0,12258500000.0,3261850000.0,8600650000.0,6218200000.0,6777750000.0,4961250000.0
AHSG,112145000.0,265875000.0,2259800000.0,4104450000.0,6067250000.0,34978000000.0,2562300000.0,13917500000.0,10570500000.0,19338000000.0,36635500000.0,2251445000.0,8366500000.0,1167750000.0,2026500000.0,1935600000.0,20528500000.0,11572850000.0,614735000.0,19228500000.0,10309950000.0,4434100000.0,1807000000.0
CCPG1,32089100.0,0.0,0.0,11662500.0,13742000.0,1350100.0,0.0,15308500.0,0.0,7778500.0,0.0,6894200.0,0.0,7339650.0,13404750.0,1234350.0,20820500.0,50158000.0,24447000.0,0.0,18669150.0,12326900.0,1416850.0
RNF138,0.0,1378450.0,0.0,21077500.0,19282500.0,1032650.0,8112750.0,3201200.0,6552550.0,0.0,17499000.0,20170500.0,10486600.0,2309650.0,0.0,14581500.0,34587500.0,0.0,4397150.0,10267500.0,0.0,0.0,0.0
MSH3,324230000.0,88875500.0,5262000.0,741965000.0,596520000.0,286500000.0,163925000.0,697795000.0,506175000.0,1090500000.0,355030000.0,369760000.0,855920000.0,379595000.0,536890000.0,552620000.0,437320000.0,734670000.0,86471000.0,280775000.0,391235000.0,571080000.0,261585000.0
SETD7,4695050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64477500.0,5548300.0,0.0,0.0,2884650.0,0.0,0.0,101414000.0,33942000.0,25737750.0,113104000.0,85654500.0,0.0,0.0
BCS1L,584450000.0,304885000.0,13233600.0,469340000.0,487770000.0,74373500.0,136260000.0,503740000.0,267535000.0,753065000.0,431155000.0,472440000.0,671405000.0,567025000.0,389345000.0,650950000.0,330455000.0,483500000.0,225205000.0,675115000.0,590195000.0,911725000.0,567395000.0
DENR,819130000.0,489210000.0,61475500.0,1174300000.0,1192700000.0,327200000.0,463345000.0,1319500000.0,822680000.0,1066900000.0,768485000.0,1029235000.0,1178200000.0,748005000.0,755955000.0,826810000.0,972350000.0,1874250000.0,204880000.0,610130000.0,524935000.0,1022385000.0,601675000.0
TUBB6,620345000.0,312395000.0,0.0,12187900.0,24153000.0,9703000.0,21494500.0,13973000.0,0.0,17836500.0,127364500.0,175177500.0,0.0,19833600.0,17430500.0,24360500.0,450440000.0,7019650000.0,545375000.0,567850000.0,555445000.0,33264500.0,62173000.0
TIMMDC1,131530000.0,47621000.0,8217950.0,195315000.0,322015000.0,45267500.0,55205500.0,196515000.0,172240000.0,357380000.0,164415000.0,223280000.0,228165000.0,266965000.0,231915000.0,147955000.0,302855000.0,442975000.0,70864000.0,209515000.0,348170000.0,263195000.0,344565000.0
SP100,7552300000.0,2466250000.0,538350000.0,682695000.0,785800000.0,232065000.0,1649800000.0,669610000.0,505435000.0,664090000.0,349850000.0,457140000.0,681990000.0,319725000.0,501880000.0,114568000.0,457655000.0,2279450000.0,398595000.0,435685000.0,591385000.0,538350000.0,458770000.0
WAS,4893700000.0,2056050000.0,167715000.0,6336100000.0,5905100000.0,2359100000.0,2172150000.0,6378850000.0,4702600000.0,6480300000.0,3337850000.0,4417600000.0,6546550000.0,4760200000.0,6935550000.0,3044450000.0,5596950000.0,4164250000.0,1349850000.0,6354450000.0,5192900000.0,5660000000.0,5888600000.0
CD300A,21013000.0,8529750.0,0.0,35292500.0,66854000.0,13287000.0,29877000.0,48784000.0,24565950.0,0.0,7535000.0,0.0,35187500.0,43355500.0,69317000.0,16503500.0,618000000.0,766485000.0,217400000.0,1175000000.0,1724000000.0,1247950000.0,695775000.0
TPI1,69576000000.0,28016000000.0,5343100000.0,85269500000.0,92213000000.0,32058000000.0,31515000000.0,83562000000.0,88770000000.0,71201500000.0,58142500000.0,55189000000.0,78865500000.0,58533500000.0,48114500000.0,68285500000.0,66473500000.0,60201500000.0,26602500000.0,77907000000.0,67768000000.0,65176500000.0,56524500000.0
RAB27B,7293750.0,1575250.0,5669750.0,8641850.0,5845100.0,118745000.0,7664350.0,2071300.0,37945500.0,30896500.0,64541000.0,16686250.0,78024000.0,46834500.0,163040000.0,4642800.0,36355400.0,34570500.0,186330000.0,401140000.0,252858500.0,249465000.0,255284500.0
ATG4C,169390000.0,46573000.0,0.0,11472950.0,21492000.0,0.0,5855900.0,3890350.0,0.0,9639100.0,15396500.0,3882850.0,24184000.0,25284000.0,8438250.0,27515500.0,249855000.0,377810000.0,55160000.0,34519900.0,110183000.0,39069500.0,29093500.0
WDR1,16919500000.0,4987000000.0,1049400000.0,30303000000.0,33566500000.0,18568500000.0,12630000000.0,30506500000.0,29238000000.0,33688500000.0,22870000000.0,20947500000.0,28800000000.0,21315000000.0,28617500000.0,19722000000.0,20266000000.0,39119000000.0,8206450000.0,26735000000.0,31789000000.0,17469000000.0,31476500000.0
